timestamp,IL,avgCPU,avgRAM,#robots
1605183582.904,1,53.34,73.9,5
1605183583.931,1,54.62,73.88,5
1605183584.93,1,55.19,73.88,6
1605183585.927,1,56.41,73.89,5
1605183586.924,1,56.02,73.9,4
1605183587.926,1,55.97,73.9,6
1605183588.924,1,56.43,73.93,5
1605183589.926,1,53.69,73.91,6
1605183590.938,1,53.53,73.9,6
1605183591.923,1,55.48,73.92,6
1605183593.079,1,58.48,73.93,5
1605183594.081,1,55.23,73.92,6
1605183595.079,1,57.98,73.92,5
1605183596.095,1,56.44,73.93,5
1605183597.099,1,52.33,73.93,5
1605183598.096,1,55.2,73.92,7
1605183599.096,1,52.44,73.91,5
1605183600.094,1,50.57,73.91,5
1605183601.094,1,51.97,73.91,7
1605183602.385,1,53.52,73.92,5
1605183603.408,1,54.96,73.94,5
1605183604.394,1,58.17,73.92,6
1605183605.414,1,58.29,73.91,5
1605183606.412,1,59.16,73.91,5
1605183607.414,1,57.55,73.91,4
1605183608.419,1,56.64,73.94,3
1605183608.955,1,60.7,73.93,7
1605183610.407,1,66.28,73.9,6
1605183611.402,1,62.16,73.9,7
1605183613.091,1,65.14,73.89,3
1605183613.424,1,64.21,73.9,5
1605183614.424,1,62.45,73.91,4
1605183615.439,1,59.28,73.92,7
1605183617.116,1,58.9,73.9,7
1605183618.095,1,60.51,73.91,5
1605183619.106,1,54.37,73.93,4
1605183620.095,1,54.37,73.92,6
1605183621.12,1,51.56,73.9,6
1605183622.107,1,54.11,73.91,4
1605183623.117,1,58.85,73.91,6
1605183624.113,1,53.92,73.92,7
1605183625.761,1,56.13,73.9,6
1605183626.941,1,56.77,73.93,4
1605183627.928,1,60.86,74.07,4
1605183628.117,1,64.81,74.51,5
1605183629.108,1,81.74,76.1,7
1605183630.505,1,89.62,75.33,5
1605183631.507,1,98.15,75.98,5
1605183632.544,1,100.0,76.85,5
1605183633.535,1,97.6,76.65,4
1605183634.536,1,93.27,76.81,6
1605183635.53,1,99.42,78.52,5
1605183636.527,1,100.0,78.97,5
1605183637.527,1,95.56,79.21,5
1605183638.552,1,80.58,79.34,4
1605183639.545,1,68.24,79.39,6
1605183640.541,1,66.21,79.45,5
1605183641.546,1,68.14,79.46,4
1605183642.541,1,63.94,79.48,5
1605183643.544,1,66.95,79.5,5
1605183644.544,1,67.54,79.5,6
1605183645.556,1,57.25,79.52,5
1605183646.558,1,61.45,79.5,5
1605183647.562,1,60.75,79.52,6
1605183648.569,1,58.32,79.52,4
1605183649.584,1,60.07,79.51,5
1605183650.568,1,62.34,79.49,5
1605183651.562,1,61.99,79.5,6
1605183652.562,1,60.57,79.52,5
1605183653.597,1,64.88,79.55,5
1605183654.565,1,64.24,79.55,5
1605183655.583,1,67.71,79.57,6
1605183656.59,1,68.02,79.55,5
1605183657.582,1,63.98,79.55,5
1605183658.609,1,59.3,79.57,5
1605183659.583,1,60.52,79.55,6
1605183660.613,1,61.42,79.54,5
1605183661.631,1,66.4,79.55,5
1605183662.627,1,64.99,79.55,4
1605183663.611,1,64.06,79.55,4
1605183663.852,1,62.45,79.55,5
1605183664.841,1,62.79,79.55,5
1605183665.834,1,65.69,79.55,6
1605183666.843,1,67.96,79.56,5
1605183668.007,1,65.88,79.57,5
1605183668.836,1,66.81,79.57,5
1605183669.859,1,67.56,79.55,6
1605183670.864,1,64.97,79.54,5
1605183671.987,1,67.88,79.53,5
1605183672.859,1,64.04,79.53,4
1605183673.866,1,63.71,79.56,5
1605183674.848,1,60.81,79.56,3
1605183674.995,1,61.77,79.56,7
1605183676.621,1,61.96,79.55,3
1605183677.008,1,64.82,79.52,3
1605183678.005,1,62.58,79.52,4
1605183678.632,1,66.05,79.52,3
1605183679.63,1,66.0,79.51,3
1605183679.984,1,65.09,79.51,5
1605183681.001,1,69.01,79.52,3
1605183681.648,1,70.23,79.53,6
1605183682.628,1,65.63,79.53,5
1605183683.644,1,62.96,79.52,3
1605183684.628,1,60.03,79.53,5
1605183685.632,1,57.97,79.55,6
1605183686.629,1,59.77,79.54,6
1605183687.648,1,61.91,79.54,5
1605183688.671,1,61.52,79.58,6
1605183689.677,1,62.28,79.56,6
1605183690.675,1,61.38,79.57,6
1605183691.678,1,63.84,79.57,4
1605183692.667,1,63.18,79.56,6
1605183693.673,1,61.38,79.55,7
1605183694.666,1,59.15,79.56,6
1605183695.701,1,56.0,79.57,6
1605183696.695,1,55.64,79.6,5
1605183697.698,1,57.78,79.6,7
1605183698.696,1,56.44,79.58,6
1605183699.711,1,54.96,79.57,5
1605183700.704,1,60.2,79.59,6
1605183701.72,1,62.59,79.59,5
1605183702.701,1,60.51,79.57,7
1605183703.775,1,62.28,79.58,5
1605183704.785,1,67.24,79.61,5
1605183705.792,1,66.86,79.63,7
1605183706.799,1,61.74,79.61,6
1605183707.809,1,58.67,79.6,5
1605183708.842,1,60.53,79.6,7
1605183709.83,1,64.85,79.6,6
1605183710.828,1,61.69,79.59,5
1605183711.871,1,60.01,79.6,8
1605183713.315,1,65.35,79.62,7
1605183714.534,1,65.21,79.6,8
1605183716.13,1,62.08,79.6,4
1605183716.557,1,61.89,79.6,5
1605183717.604,1,63.57,79.59,5
1605183718.564,1,67.12,79.59,7
1605183719.566,1,65.0,79.6,6
1605183720.553,1,62.83,79.6,8
1605183722.141,1,62.09,79.6,4
1605183722.558,1,62.04,79.59,4
1605183723.585,1,63.29,79.59,8
1605183724.971,1,63.58,79.58,8
1605183726.165,1,67.76,79.59,6
1605183727.162,1,68.48,79.6,5
1605183728.201,1,65.29,79.6,6
1605183729.15,1,63.4,79.59,6
1605183730.152,1,65.22,79.59,6
1605183731.161,1,61.63,79.59,7
1605183732.158,1,61.32,79.59,6
1605183733.195,1,63.81,79.6,6
1605183734.234,1,64.48,79.58,4
1605183735.199,1,64.31,79.57,4
1605183735.358,1,63.85,79.57,5
1605183736.348,1,61.66,79.57,6
1605183737.364,1,60.91,79.58,6
1605183738.349,1,62.46,79.59,6
1605183739.352,1,63.25,79.58,6
1605183740.351,1,65.29,79.6,6
1605183741.403,1,63.78,79.58,4
1605183742.393,1,65.94,79.59,5
1605183743.356,1,66.51,79.59,3
1605183743.428,1,65.9,79.59,7
1605183744.44,1,65.46,79.6,6
1605183745.41,1,66.01,79.6,4
1605183746.455,1,63.37,79.6,5
1605183747.409,1,64.01,79.6,6
1605183748.429,1,67.15,79.58,4
1605183749.454,1,66.08,79.58,7
1605183750.451,1,68.22,79.6,7
1605183751.445,1,70.17,79.63,5
1605183752.457,1,71.65,79.62,6
1605183753.433,1,70.39,79.6,5
1605183754.423,1,71.77,79.59,6
1605183755.479,1,72.42,79.6,5
1605183756.483,1,67.08,79.61,6
1605183757.489,1,67.32,79.62,4
1605183758.483,1,67.83,79.62,8
1605183759.486,1,65.35,79.6,8
1605183761.321,1,62.55,79.59,5
1605183761.959,1,62.22,79.59,6
1605183763.336,1,62.73,79.62,7
1605183764.319,1,71.78,80.12,6
1605183765.327,1,90.71,81.31,5
1605183766.333,1,83.4,81.86,5
1605183767.418,1,95.06,80.62,5
1605183768.325,1,99.11,81.71,6
1605183769.332,1,99.39,82.51,7
1605183770.866,1,96.84,82.44,5
1605183771.397,1,95.31,82.53,4
1605183772.397,1,98.29,83.5,6
1605183773.418,1,100.0,84.64,8
1605183774.476,1,100.0,84.77,2
1605183775.438,1,93.97,84.93,7
1605183776.43,1,71.13,85.07,3
1605183777.441,1,71.41,85.1,6
1605183778.436,1,78.05,85.13,5
1605183779.423,1,74.62,85.16,7
1605183781.011,1,74.27,85.19,7
1605183782.089,1,73.32,85.19,7
1605183783.092,1,72.13,85.19,3
1605183784.093,1,70.72,85.2,7
1605183785.084,1,69.88,85.21,5
1605183786.103,1,72.01,85.22,6
1605183787.126,1,67.21,85.22,8
1605183788.956,1,66.82,85.21,3
1605183789.142,1,67.12,85.21,6
1605183790.174,1,67.8,85.2,5
1605183791.162,1,69.68,85.2,6
1605183791.905,1,70.77,85.22,5
1605183792.918,1,73.36,85.25,2
1605183793.265,1,75.66,85.24,5
1605183794.181,1,72.45,85.23,7
1605183795.185,1,67.79,85.23,6
1605183796.193,1,72.56,85.25,5
1605183797.178,1,73.52,85.26,4
1605183798.186,1,76.97,85.23,5
1605183798.917,1,77.32,85.24,5
1605183799.916,1,75.62,85.23,4
1605183800.193,1,74.38,85.23,5
1605183801.32,1,70.97,85.24,5
1605183801.909,1,73.13,85.24,5
1605183802.917,1,75.73,85.22,5
1605183803.906,1,74.52,85.23,8
1605183805.292,1,73.7,85.24,4
1605183805.918,1,71.97,85.24,4
1605183806.341,1,68.79,85.24,5
1605183807.38,1,73.36,85.25,5
1605183808.37,1,74.94,85.25,6
1605183809.269,1,72.65,85.24,6
1605183810.304,1,71.8,85.22,4
1605183811.288,1,71.7,85.23,2
1605183811.36,1,69.61,85.23,7
1605183812.368,1,67.4,85.22,4
1605183813.374,1,70.32,85.23,4
1605183813.525,1,72.12,85.23,5
1605183814.526,1,72.61,85.23,6
1605183815.372,1,71.04,85.23,5
1605183816.45,1,67.23,85.24,7
1605183817.38,1,67.56,85.26,7
1605183818.545,1,71.55,85.26,6
1605183819.546,1,70.31,85.25,5
1605183820.544,1,68.78,85.24,4
1605183821.595,1,71.33,85.25,4
1605183822.232,1,72.4,85.25,3
1605183822.327,1,75.17,85.25,5
1605183823.565,1,75.07,85.25,8
1605183824.554,1,67.7,85.28,6
1605183825.596,1,70.9,85.27,6
1605183827.112,1,70.84,85.29,8
1605183828.242,1,71.01,85.29,2
1605183828.602,1,70.74,85.28,8
1605183829.953,1,72.71,85.28,9
1605183830.979,1,74.51,85.29,3
1605183832.031,1,71.56,85.29,8
1605183832.935,1,70.99,85.29,6
1605183833.986,1,70.16,85.3,5
1605183834.987,1,67.64,85.29,9
1605183835.983,1,69.8,85.29,1
1605183836.982,1,68.13,85.31,9
1605183837.802,1,72.42,85.32,9
1605183839.482,1,70.95,85.32,2
1605183839.994,1,69.63,85.32,8
1605183840.996,1,69.15,85.32,4
1605183842.017,1,70.44,85.33,8
1605183843.011,1,72.16,85.31,5
1605183844.01,1,71.67,85.31,2
1605183844.091,1,71.56,85.31,4
1605183845.092,1,67.53,85.3,8
1605183846.003,1,67.52,85.3,5
1605183847.018,1,66.66,85.3,7
1605183848.085,1,69.28,85.3,4
1605183849.099,1,75.01,85.3,6
1605183850.081,1,74.04,85.29,7
1605183851.099,1,70.63,85.3,3
1605183851.289,1,71.29,85.3,5
1605183852.298,1,71.67,85.29,6
1605183853.297,1,71.03,85.28,6
1605183854.295,1,70.16,85.28,4
1605183855.297,1,69.15,85.29,7
1605183856.098,1,71.42,85.29,4
1605183857.114,1,70.5,85.3,9
1605183858.119,1,68.15,85.3,7
1605183859.315,1,68.78,85.3,9
1605183860.915,1,69.21,85.31,2
1605183861.333,1,70.01,85.31,6
1605183862.329,1,70.52,85.32,8
1605183863.318,1,73.61,85.29,5
1605183864.325,1,70.62,85.29,6
1605183865.317,1,70.87,85.31,5
1605183866.325,1,70.31,85.3,7
1605183867.347,1,70.16,85.28,5
1605183867.933,1,70.9,85.29,9
1605183869.572,1,70.91,85.32,5
1605183869.956,1,72.0,85.31,5
1605183870.951,1,71.97,85.3,6
1605183871.934,1,71.13,85.31,5
1605183872.94,1,67.39,85.32,5
1605183873.606,1,68.67,85.32,6
1605183874.263,1,71.36,85.32,4
1605183875.278,1,72.84,85.31,7
1605183876.289,1,72.83,85.31,3
1605183876.608,1,70.95,85.31,8
1605183877.596,1,74.43,85.32,8
1605183879.279,1,72.78,85.35,3
1605183879.612,1,69.73,85.36,7
1605183880.61,1,66.86,85.35,6
1605183881.619,1,67.46,85.35,2
1605183881.709,1,67.8,85.34,7
1605183882.732,1,67.63,85.33,4
1605183883.721,1,68.53,85.34,9
1605183884.741,1,71.36,85.36,8
1605183886.313,1,68.57,85.34,4
1605183887.232,1,63.2,85.36,4
1605183887.746,1,67.21,85.35,7
1605183888.302,1,71.63,85.37,4
1605183889.303,1,71.08,85.37,3
1605183889.736,1,72.48,85.37,5
1605183890.348,1,71.6,85.34,7
1605183891.705,1,67.35,85.33,7
1605183892.359,1,67.55,85.33,5
1605183893.352,1,68.91,85.33,8
1605183894.374,1,70.85,85.33,6
1605183895.355,1,66.31,85.33,6
1605183896.373,1,68.36,85.34,7
1605183897.355,1,67.75,85.34,7
1605183898.366,1,68.96,85.34,7
1605183899.731,1,69.08,85.35,7
1605183900.723,1,75.82,85.84,6
1605183901.734,1,85.09,86.48,4
1605183902.252,1,88.12,87.34,7
1605183903.733,1,94.99,87.2,4
1605183904.309,1,97.84,87.03,5
1605183905.284,1,99.4,87.82,6
1605183906.264,1,98.91,88.33,4
1605183907.272,1,97.45,88.22,9
1605183908.905,1,94.49,88.2,7
1605183910.247,1,98.91,88.96,2
1605183910.292,1,100.0,89.6,7
1605183911.666,1,100.0,90.36,5
1605183912.331,1,100.0,90.43,6
1605183913.293,1,95.58,90.66,8
1605183914.676,1,83.45,90.78,5
1605183915.309,1,80.31,90.81,5
1605183916.322,1,77.74,90.87,6
1605183917.294,1,76.8,90.92,5
1605183918.334,1,75.42,90.92,9
1605183919.695,1,75.84,90.92,5
1605183920.652,1,78.49,90.93,9
1605183922.474,1,75.39,90.95,4
1605183922.648,1,74.78,90.95,7
1605183923.7,1,74.97,90.95,6
1605183924.652,1,73.16,90.95,5
1605183925.628,1,72.38,90.94,6
1605183926.673,1,74.34,90.95,5
1605183927.674,1,72.66,90.95,6
1605183928.67,1,72.16,90.96,8
1605183929.712,1,74.81,90.96,7
1605183930.926,1,71.3,90.94,6
1605183931.94,1,72.67,90.95,6
1605183932.69,1,79.28,90.95,4
1605183933.692,1,77.81,90.95,3
1605183933.921,1,76.98,90.94,6
1605183934.956,1,77.84,90.95,9
1605183936.692,1,76.71,90.95,4
1605183936.992,1,80.08,90.97,6
1605183937.937,1,82.23,90.96,3
1605183938.472,1,80.51,90.95,7
1605183939.494,1,79.39,90.95,7
1605183940.949,1,76.03,90.96,5
1605183941.475,1,73.03,90.97,6
1605183942.503,1,74.78,90.97,6
1605183943.497,1,74.98,90.98,4
1605183943.971,1,74.39,90.98,7
1605183945.009,1,74.92,90.98,5
1605183945.971,1,73.79,90.96,7
1605183946.966,1,76.18,90.95,6
1605183948.078,1,76.94,90.95,7
1605183949.115,1,79.59,90.96,2
1605183949.203,1,79.9,90.97,7
1605183950.276,1,77.64,90.97,5
1605183951.23,1,76.44,90.96,8
1605183952.282,1,73.22,90.95,1
1605183952.329,1,71.93,90.96,7
1605183953.227,1,71.86,90.96,6
1605183954.342,1,74.23,90.97,2
1605183954.544,1,75.74,90.97,6
1605183955.24,1,80.12,90.97,6
1605183956.286,1,80.2,90.96,5
1605183956.916,1,74.51,90.96,6
1605183957.985,1,74.9,90.95,8
1605183958.948,1,69.79,90.97,4
1605183959.285,1,68.45,90.97,7
1605183960.344,1,70.31,90.95,6
1605183961.305,1,73.66,90.95,5
1605183961.954,1,75.26,90.96,6
1605183962.986,1,77.4,90.95,4
1605183963.382,1,78.04,90.95,5
1605183964.395,1,80.35,90.96,5
1605183965.304,1,77.32,90.96,7
1605183966.003,1,75.85,90.98,6
1605183966.99,1,76.79,90.98,10
1605183968.72,1,75.14,90.98,3
1605183968.987,1,75.66,90.98,6
1605183969.986,1,78.95,91.02,7
1605183970.985,1,79.79,91.04,5
1605183972.032,1,78.32,91.02,8
1605183972.989,1,80.4,91.01,6
1605183973.988,1,77.71,91.01,8
1605183975.57,1,76.7,91.0,9
1605183976.577,1,77.21,91.01,5
1605183977.581,1,74.68,91.02,6
1605183978.565,1,74.06,91.02,9
1605183980.06,1,78.67,91.02,7
1605183981.045,1,78.32,91.03,5
1605183981.59,1,76.84,91.02,3
1605183982.59,1,73.78,91.03,9
1605183983.57,1,77.24,91.03,2
1605183984.087,1,77.24,91.03,10
1605183985.581,1,76.22,91.01,2
1605183986.082,1,74.4,91.01,9
1605183987.069,1,73.38,91.02,5
1605183988.064,1,75.12,91.04,7
1605183989.09,1,75.88,91.03,6
1605183990.063,1,73.65,91.02,7
1605183991.092,1,73.96,91.02,6
1605183992.094,1,72.34,91.02,5
1605183993.09,1,74.24,91.03,7
1605183993.795,1,74.13,91.02,5
1605183994.864,1,77.69,91.03,5
1605183995.795,1,76.31,91.03,6
1605183996.796,1,75.28,91.02,3
1605183997.087,1,75.31,91.01,9
1605183998.505,1,72.16,91.01,10
1605183999.987,1,72.06,91.02,5
1605184001.02,1,73.5,91.03,7
1605184001.841,1,74.96,91.06,5
1605184002.871,1,74.65,91.07,8
1605184003.991,1,74.19,91.04,5
1605184004.878,1,74.34,91.05,10
1605184006.832,1,75.71,91.03,5
1605184007.02,1,74.2,91.04,5
1605184007.876,1,74.32,91.04,8
1605184009.018,1,77.47,91.02,6
1605184010.022,1,78.56,91.02,6
1605184011.005,1,78.14,91.05,8
1605184012.064,1,77.91,91.05,6
1605184013.044,1,78.16,91.05,8
1605184014.024,1,77.54,91.04,4
1605184015.058,1,76.07,91.02,8
1605184015.967,1,75.69,91.02,5
1605184017.051,1,76.42,91.03,7
1605184017.885,1,78.18,91.03,3
1605184018.068,1,77.04,91.04,6
1605184019.043,1,78.81,91.03,8
1605184020.083,1,78.17,91.03,4
1605184021.088,1,75.94,91.04,8
1605184021.909,1,74.12,91.06,4
1605184022.888,1,73.36,91.03,6
1605184023.341,1,73.21,91.03,2
1605184023.504,1,72.06,91.03,7
1605184024.502,1,71.04,91.04,6
1605184025.526,1,71.67,91.04,5
1605184026.096,1,74.8,91.05,9
1605184026.953,1,78.35,91.03,5
1605184027.898,1,80.08,91.03,6
1605184028.907,1,82.45,91.03,2
1605184028.978,1,80.12,91.02,7
1605184029.943,1,76.29,91.02,4
1605184030.358,1,76.02,91.02,2
1605184030.545,1,76.45,91.04,7
1605184031.521,1,78.54,91.02,2
1605184031.987,1,86.82,91.02,8
1605184032.985,1,86.82,91.04,6
1605184033.933,1,77.81,91.04,3
1605184034.06,1,75.15,91.03,6
1605184035.049,1,74.1,91.03,6
1605184035.954,1,75.11,91.03,6
1605184036.943,1,74.71,91.05,3
1605184037.062,1,73.17,91.04,8
1605184038.066,1,73.36,91.11,4
1605184039.111,1,84.0,91.71,8
1605184040.041,1,91.01,93.17,10
1605184041.896,1,86.59,94.02,2
1605184042.099,1,93.24,93.25,4
1605184043.09,1,99.07,92.18,10
1605184045.03,1,99.53,93.82,4
1605184045.16,1,99.6,93.93,6
1605184046.199,1,99.68,93.9,7
1605184047.185,1,96.3,93.76,6
1605184048.193,1,94.91,93.84,3
1605184049.194,1,98.45,94.52,8
1605184050.206,1,100.0,96.01,9
1605184051.944,1,100.0,96.11,3
1605184052.219,1,100.0,96.24,5
1605184053.23,1,92.31,96.4,10
1605184055.036,1,79.24,96.48,4
1605184055.243,1,77.37,96.49,4
1605184055.963,1,78.52,96.52,6
1605184056.989,1,79.09,96.54,5
1605184057.967,1,78.4,96.55,3
1605184058.27,1,79.6,96.57,7
1605184059.255,1,81.87,96.58,4
1605184059.761,1,79.77,96.58,8
1605184060.971,1,77.69,96.6,7
1605184062.944,1,79.07,96.62,4
1605184062.997,1,80.59,96.62,4
1605184064.004,1,82.41,96.62,4
1605184065.004,1,81.14,96.63,6
1605184065.993,1,81.27,96.64,7
1605184067.062,1,81.3,96.66,5
1605184067.755,1,81.73,96.66,8
1605184069.025,1,81.94,96.52,6
1605184069.777,1,80.49,96.22,10
1605184071.703,1,79.61,96.17,1
1605184071.768,1,78.49,96.16,7
1605184072.8,1,77.53,96.17,6
1605184073.754,1,81.71,96.19,7
1605184074.773,1,80.68,96.18,5
1605184075.816,1,77.64,96.17,8
1605184076.761,1,78.93,96.17,6
1605184077.794,1,80.86,96.17,6
1605184078.848,1,83.95,96.17,7
1605184079.819,1,83.72,96.18,7
1605184080.792,1,81.56,96.18,9
1605184082.078,1,78.8,96.18,3
1605184083.176,1,80.03,96.19,9
1605184083.892,1,79.51,96.19,5
1605184085.129,1,79.87,96.18,8
1605184085.889,1,80.76,96.18,5
1605184086.903,1,82.1,96.18,7
1605184087.931,1,84.94,96.16,2
1605184088.136,1,83.0,96.16,10
1605184089.727,1,79.46,96.17,4
1605184090.139,1,79.25,96.17,5
1605184091.153,1,78.14,96.18,10
1605184092.721,1,81.61,96.17,8
1605184093.747,1,85.08,96.17,6
1605184094.514,1,85.66,96.16,4
1605184094.94,1,85.2,96.16,3
1605184095.391,1,83.78,96.15,4
1605184095.822,1,84.9,96.16,5
1605184096.298,1,84.66,96.16,6
1605184096.91,1,83.69,96.16,3
1605184097.425,1,80.56,96.21,1
1605184097.514,1,81.64,96.19,4
1605184097.925,1,81.61,96.19,4
1605184098.295,1,84.02,96.17,6
1605184099.296,1,80.84,96.16,4
1605184099.762,1,81.94,96.16,5
1605184100.544,1,81.56,96.17,7
1605184100.924,1,82.47,96.17,2
1605184101.494,1,86.73,96.16,4
1605184102.098,1,86.39,96.15,2
1605184102.305,1,87.13,96.15,6
1605184102.72,1,89.66,96.17,2
1605184103.045,1,88.57,96.16,3
1605184103.393,1,88.31,96.17,2
1605184103.833,1,86.27,96.22,1
1605184103.917,1,86.27,96.22,1
1605184104.031,1,87.25,96.18,3
1605184104.148,1,87.01,96.18,2
1605184104.228,1,86.27,96.18,2
1605184104.31,1,86.27,96.17,1
1605184104.45,1,85.91,96.18,2
1605184104.519,1,83.43,96.17,2
1605184104.685,1,83.43,96.17,2
1605184104.794,1,83.43,96.17,2
1605184104.958,1,82.96,96.18,2
1605184105.066,1,82.14,96.17,2
1605184105.239,1,81.31,96.17,3
1605184105.637,1,79.05,96.22,1
1605184105.812,1,79.05,96.22,1
1605184105.924,1,79.8,96.2,3
1605184106.186,1,79.43,96.21,3
1605184106.449,1,79.94,96.21,3
1605184106.676,1,84.76,96.17,1
1605184106.891,1,82.25,96.19,3
1605184107.094,1,84.76,96.19,1
1605184107.269,1,84.76,96.18,2
1605184107.389,1,84.76,96.19,1
1605184107.481,1,84.09,96.19,2
1605184107.756,1,82.08,96.19,1
1605184107.913,1,82.08,96.19,1
1605184108.06,1,82.97,96.2,3
1605184108.221,1,82.75,96.2,2
1605184108.33,1,82.08,96.21,2
1605184108.462,1,81.19,96.19,1
1605184108.561,1,81.41,96.19,2
1605184108.752,1,81.86,96.19,2
1605184108.907,1,81.72,96.18,2
1605184109.02,1,81.19,96.17,1
1605184109.129,1,81.19,96.17,1
1605184109.247,1,81.19,96.17,1
1605184109.442,1,81.19,96.17,1
1605184109.521,1,79.44,96.19,2
1605184109.984,1,81.42,96.18,4
1605184110.326,1,81.89,96.19,3
1605184110.681,1,83.18,96.21,1
1605184110.811,1,82.38,96.2,2
1605184111.001,1,82.08,96.19,1
1605184111.098,1,82.08,96.19,1
1605184111.36,1,82.08,96.19,1
1605184111.483,1,79.29,96.2,2
1605184111.592,1,79.29,96.2,2
1605184111.798,1,78.66,96.2,2
1605184111.971,1,78.87,96.22,2
1605184112.294,1,79.17,96.22,2
1605184112.471,1,83.12,96.21,2
1605184112.588,1,83.6,96.22,2
1605184112.767,1,85.58,96.21,1
1605184112.871,1,83.65,96.2,1
1605184112.974,1,83.65,96.2,1
1605184113.17,1,83.65,96.2,1
1605184113.642,1,83.69,96.18,3
1605184114.085,1,82.61,96.19,4
1605184114.453,1,81.98,96.22,1
1605184114.543,1,81.98,96.22,1
1605184114.831,1,76.92,96.17,1
1605184115.047,1,76.92,96.17,1
1605184115.105,1,76.92,96.17,1
1605184115.252,1,76.92,96.25,1
1605184115.675,1,78.94,96.22,3
1605184115.913,1,81.32,96.18,4
1605184116.645,1,79.48,96.19,1
1605184116.836,1,79.48,96.19,1
1605184117.057,1,79.48,96.19,1
1605184117.232,1,75.96,96.17,1
1605184117.425,1,76.6,96.18,2
1605184117.686,1,74.07,96.18,1
1605184118.037,1,74.39,96.18,2
1605184118.299,1,74.42,96.18,3
1605184118.703,1,82.24,96.18,1
1605184118.883,1,82.24,96.18,1
1605184119.029,1,82.73,96.17,1
1605184119.314,1,82.73,96.17,1
1605184119.682,1,77.14,96.23,1
1605184119.847,1,78.69,96.21,2
1605184120.333,1,78.85,96.19,1
1605184120.683,1,78.85,96.22,1
1605184121.0,1,82.41,96.18,1
1605184121.193,1,82.41,96.18,1
1605184121.698,1,82.41,96.18,1
1605184121.96,1,83.18,96.2,1
1605184122.101,1,82.45,96.2,2
1605184122.3,1,83.18,96.2,1
1605184122.433,1,83.18,96.26,1
1605184122.594,1,83.18,96.26,1
1605184122.843,1,83.18,96.26,1
1605184122.975,1,80.18,96.17,1
1605184123.14,1,80.18,96.17,1
1605184123.355,1,80.18,96.17,1
1605184123.537,1,80.18,96.19,1
1605184123.705,1,80.18,96.19,1
1605184123.912,1,77.9,96.18,2
1605184124.104,1,75.93,96.16,1
1605184124.292,1,75.93,96.16,1
1605184124.543,1,75.93,96.17,1
1605184125.023,1,77.14,96.19,1
1605184125.146,1,77.14,96.19,1
1605184125.451,1,75.68,96.21,1
1605184125.782,1,75.68,96.21,1
1605184125.884,1,81.34,96.18,2
1605184126.272,1,84.4,96.17,1
1605184126.532,1,91.51,96.21,1
1605184126.752,1,91.51,96.21,1
1605184126.894,1,74.26,96.2,1
1605184127.095,1,74.26,96.2,1
1605184127.307,1,74.26,96.2,1
1605184127.699,1,74.26,96.24,1
1605184127.901,1,77.98,96.0,1
1605184128.093,1,77.98,96.0,1
1605184128.366,1,81.99,96.06,2
1605184128.638,1,83.64,95.99,1
1605184128.801,1,75.24,95.98,1
1605184129.262,1,75.24,95.98,1
1605184129.463,1,73.74,96.02,1
1605184129.62,1,73.74,96.02,1
1605184129.847,1,82.86,96.0,1
1605184130.21,1,82.86,96.0,1
1605184130.46,1,82.22,95.99,2
1605184130.629,1,85.19,95.98,1
1605184130.906,1,80.95,96.01,1
1605184131.133,1,80.95,96.01,1
1605184131.499,1,79.25,95.98,1
1605184131.786,1,79.63,95.99,1
1605184131.969,1,79.63,95.99,1
1605184132.29,1,78.84,96.02,2
1605184132.463,1,78.18,96.03,1
1605184132.63,1,78.18,95.99,1
1605184132.802,1,78.18,95.99,1
1605184133.063,1,78.18,95.99,1
1605184133.291,1,77.78,96.0,1
1605184133.42,1,77.78,96.0,1
1605184133.481,1,77.78,96.0,1
1605184133.697,1,77.78,96.0,1
1605184133.893,1,77.78,96.0,1
1605184134.104,1,77.38,95.99,2
1605184134.415,1,77.06,95.99,1
1605184134.566,1,82.41,96.01,1
1605184134.722,1,82.41,96.01,1
1605184134.905,1,75.0,96.01,1
1605184135.225,1,75.0,96.01,1
1605184135.859,1,75.86,96.0,1
1605184136.099,1,77.14,96.0,2
1605184136.498,1,83.02,96.0,1
1605184136.566,1,83.02,96.0,1
1605184136.693,1,83.02,96.0,1
1605184137.109,1,83.64,96.02,1
1605184137.451,1,76.92,95.99,1
1605184137.655,1,76.92,95.99,1
1605184138.075,1,78.36,96.01,2
1605184138.231,1,81.73,96.01,1
1605184138.427,1,81.73,96.01,1
1605184138.675,1,81.73,95.99,1
1605184138.862,1,81.73,95.99,1
1605184139.088,1,81.73,95.99,1
1605184139.28,1,81.9,95.98,1
1605184139.457,1,81.9,95.98,1
1605184139.614,1,84.55,96.0,1
1605184139.739,1,84.55,96.0,1
1605184139.923,1,83.64,96.0,2
1605184140.132,1,81.98,96.0,1
1605184140.304,1,81.98,96.0,1
1605184140.477,1,81.98,96.0,1
1605184140.665,1,77.27,96.0,1
1605184140.848,1,77.27,96.0,1
1605184141.044,1,77.27,96.0,1
1605184141.117,1,79.63,96.06,1
1605184141.477,1,79.63,96.06,1
1605184141.693,1,82.08,96.04,1
1605184141.804,1,81.16,96.03,2
1605184142.054,1,82.08,96.04,1
1605184142.194,1,78.5,96.09,1
1605184142.355,1,78.5,96.09,1
